"Date","Price","Open","High","Low","Vol.","Change %"
"01/30/2019","81.4383","79.9816","82.4444","79.7563","","1.73%"
"01/29/2019","80.0567","78.3297","80.9277","77.9393","","2.54%"
"01/28/2019","78.0744","80.1918","80.2069","77.1283","","-3.17%"
"01/25/2019","80.6273","80.7775","80.9727","79.4560","","1.05%"
"01/24/2019","79.7864","78.6451","80.2669","78.2696","","0.97%"
"01/23/2019","79.0205","79.5461","80.5372","77.9092","","-0.74%"
"01/22/2019","79.6062","80.6123","80.7925","78.1795","","-1.91%"
"01/18/2019","81.1529","79.3959","81.2881","79.0055","","3.21%"
"01/17/2019","78.6300","78.5700","78.7352","77.0382","","-0.48%"
"01/16/2019","79.0055","78.5249","79.2908","77.4737","","0.42%"
"01/15/2019","78.6751","77.1283","78.9454","76.5276","","3.13%"
"01/14/2019","76.2874","77.4737","78.1645","76.1672","","-2.14%"
"01/11/2019","77.9543","79.2307","80.5072","77.4137","","-1.89%"
"01/10/2019","79.4560","78.3147","79.5911","77.7290","","0.42%"
"01/09/2019","79.1256","76.2874","79.3809","75.8368","","5.15%"
"01/08/2019","75.2512","73.7194","75.4314","73.2238","","2.64%"
"01/07/2019","73.3140","73.5092","75.2211","73.2238","","1.12%"
"01/04/2019","72.5030","71.1064","74.3501","71.0464","","1.86%"
"01/03/2019","71.1815","69.1692","71.7221","68.7187","","1.15%"
"01/02/2019","70.3706","68.4784","72.2027","67.1719","","2.49%"
"12/31/2018","68.6586","69.1392","70.2805","67.6525","","0.26%"
"12/28/2018","68.4784","68.9740","69.5296","67.2020","","1.56%"
"12/27/2018","67.4272","69.5146","70.1153","67.0968","","-3.52%"
"12/26/2018","69.8900","64.6791","70.1603","64.3337","","8.69%"
"12/24/2018","64.3036","69.5296","69.7699","64.1535","","-6.69%"
"12/21/2018","68.9139","70.3706","70.4006","68.1781","","-0.65%"
"12/20/2018","69.3644","71.6771","71.7071","69.1242","","-4.74%"
"12/19/2018","72.8184","70.6860","72.9986","70.1303","","3.30%"
"12/18/2018","70.4907","75.1310","75.1310","70.4307","","-7.14%"
"12/17/2018","75.9119","77.8942","78.7352","75.6566","","-2.34%"
"12/14/2018","77.7290","79.3208","79.8314","77.2335","","-2.47%"
"12/13/2018","79.6963","77.8818","79.9069","76.3683","","2.85%"
"12/12/2018","77.4846","79.0038","79.9261","77.3279","","-0.87%"
"12/11/2018","78.1658","77.5048","79.2917","76.7653","","1.24%"
"12/10/2018","77.2090","79.5701","79.7212","76.9914","","-3.07%"
"12/07/2018","79.6547","77.7016","82.0166","76.6266","","2.18%"
"12/06/2018","77.9589","79.5639","80.6691","75.8847","","-2.65%"
"12/05/2018","80.0786","79.8364","82.3346","78.9885","","-0.68%"
"12/04/2018","80.6237","80.9568","82.5768","79.7607","","0.57%"
"12/03/2018","80.1695","81.4110","81.4261","78.8371","","3.97%"
"11/30/2018","77.1111","78.0649","78.4132","75.2034","","-1.01%"
"11/29/2018","77.8984","76.6417","79.0037","74.9157","","2.31%"
"11/28/2018","76.1421","78.6100","79.5336","75.8544","","-2.46%"
"11/27/2018","78.0649","77.6713","79.2913","76.2329","","-0.14%"
"11/26/2018","78.1709","76.7931","79.0642","76.7477","","2.40%"
"11/23/2018","76.3389","81.4867","81.5624","76.2026","","-7.71%"
"11/21/2018","82.7131","81.8804","84.5451","81.8198","","2.25%"
"11/20/2018","80.8962","86.4831","86.9071","79.9272","","-6.59%"
"11/19/2018","86.6042","86.8768","87.0736","83.7729","","0.92%"
"11/16/2018","85.8169","86.4377","88.0274","85.0296","","0.00%"
"11/15/2018","85.8169","84.9993","86.9525","84.5451","","0.43%"
"11/14/2018","85.4535","84.1515","87.0433","83.7427","","1.07%"
"11/13/2018","84.5451","89.8292","90.1017","84.4846","","-7.06%"
"11/12/2018","90.9647","92.2517","93.0238","90.7679","","-0.46%"
"11/09/2018","91.3887","91.8429","92.2517","90.0411","","-0.82%"
"11/08/2018","92.1457","93.5840","94.7196","91.9943","","-1.55%"
"11/07/2018","93.5992","93.9928","95.8854","92.9633","","-0.83%"
"11/06/2018","94.3865","95.4766","96.0217","93.0693","","-1.38%"
"11/05/2018","95.7037","95.0830","97.2481","94.9921","","-0.11%"
"11/02/2018","95.8097","96.1731","97.0210","95.0830","","-0.83%"
"11/01/2018","96.6122","98.7621","99.1861","95.8097","","-2.49%"
"10/31/2018","99.0801","100.8970","101.6086","99.0044","","-1.31%"
"10/30/2018","100.3973","101.5329","102.0477","99.3223","","-1.34%"
"10/29/2018","101.7600","102.7138","102.7290","101.2452","","-0.80%"
"10/26/2018","102.5776","101.4118","102.9258","100.4579","","0.46%"
"10/25/2018","102.1082","100.4730","102.5927","100.2005","","0.72%"
"10/24/2018","101.3815","100.8364","102.7138","100.2762","","0.51%"
"10/23/2018","100.8667","105.0606","105.1212","99.8674","","-4.13%"
"10/22/2018","105.2120","105.0909","105.8025","103.8948","","0.20%"
"10/19/2018","105.0001","104.5761","105.8631","103.9705","","0.87%"
"10/18/2018","104.0916","105.7419","105.8782","103.8645","","-1.39%"
"10/17/2018","105.5603","108.6641","109.0729","105.1060","","-2.76%"
"10/16/2018","108.5581","108.6641","109.0880","107.2106","","0.24%"
"10/15/2018","108.3007","108.9215","108.9366","106.9078","","0.63%"
"10/12/2018","107.6194","107.4377","108.6641","106.4990","","0.55%"
"10/11/2018","107.0289","108.8292","109.5251","106.9684","","-3.04%"
"10/10/2018","110.3814","112.7731","113.2447","110.0851","","-2.35%"
"10/09/2018","113.0421","112.1419","113.5044","111.6978","","0.88%"
"10/08/2018","112.0603","111.2995","112.0996","110.2791","","-0.09%"
"10/05/2018","112.1569","112.9716","113.4242","111.6289","","0.01%"
"10/04/2018","112.1418","114.9178","115.3403","111.4931","","-2.72%"
"10/03/2018","115.2799","113.4695","116.0041","112.1871","","1.57%"
"10/02/2018","113.4996","113.9221","114.5105","113.0772","","-0.09%"
"10/01/2018","113.6053","110.8293","113.8014","110.1352","","2.80%"
"09/28/2018","110.5124","109.0490","111.2064","108.5058","","1.57%"
"09/27/2018","108.8076","109.3658","109.4714","108.2494","","0.77%"
"09/26/2018","107.9778","108.8076","109.1999","107.8420","","-0.98%"
"09/25/2018","109.0490","108.7472","109.7430","108.5058","","0.28%"
"09/24/2018","108.7472","107.9024","109.7128","107.8420","","1.84%"
"09/21/2018","106.7859","105.8505","108.2645","105.7298","","0.65%"
"09/20/2018","106.0919","107.5101","107.5554","105.9109","","-0.64%"
"09/19/2018","106.7708","104.6587","106.8312","104.6587","","1.70%"
"09/18/2018","104.9906","103.2556","105.8656","103.0594","","1.33%"
"09/17/2018","103.6176","103.7082","104.8397","103.0745","","-0.13%"
"09/14/2018","103.7534","103.5724","105.0660","102.3202","","0.53%"
"09/13/2018","103.2103","105.2320","105.2471","102.8331","","-2.49%"
"09/12/2018","105.8505","104.9302","106.9519","104.4625","","1.62%"
"09/11/2018","104.1608","101.7619","104.5681","101.6714","","2.42%"
"09/10/2018","101.7016","102.3202","103.0896","101.3999","","-0.21%"
"09/07/2018","101.9128","102.0184","102.3503","100.6003","","0.04%"
"09/06/2018","101.8676","103.0142","103.6780","100.6757","","-1.32%"
"09/05/2018","103.2254","104.3418","104.4927","103.0896","","-1.64%"
"09/04/2018","104.9453","105.1264","107.0726","104.6587","","0.27%"
"08/31/2018","104.6586","105.2772","105.4734","104.4474","","-0.63%"
"08/30/2018","105.3225","104.5229","105.6997","104.4323","","0.93%"
"08/29/2018","104.3569","102.8482","104.6737","102.6672","","1.39%"
"08/28/2018","102.9236","103.5875","103.8741","102.4560","","-0.47%"
"08/27/2018","103.4064","102.9689","103.4819","102.6219","","0.26%"
"08/24/2018","103.1349","102.1542","104.0250","102.0788","","1.23%"
"08/23/2018","101.8826","101.8374","102.0939","101.1132","","0.03%"
"08/22/2018","101.8525","99.1519","102.1693","99.1066","","3.08%"
"08/21/2018","98.8049","98.2165","99.6648","98.0807","","0.60%"
"08/20/2018","98.2165","97.7488","98.5786","97.4320","","0.25%"
"08/17/2018","97.9751","97.4470","98.7898","97.2962","","0.43%"
"08/16/2018","97.5527","96.9341","97.6432","96.6022","","0.65%"
"08/15/2018","96.9190","99.1519","99.3933","96.1345","","-2.67%"
"08/14/2018","99.5743","100.2683","101.5809","99.1971","","-0.32%"
"08/13/2018","99.8912","100.4206","100.6252","97.7462","","-0.52%"
"08/10/2018","100.4176","99.2692","100.7565","98.2856","","1.18%"
"08/09/2018","99.2422","99.3647","100.1330","98.8356","","-0.17%"
"08/08/2018","99.4126","102.8244","102.9644","98.5544","","-3.19%"
"08/07/2018","102.6932","102.3072","103.6286","102.2182","","0.23%"
"08/06/2018","102.4557","102.2330","103.7770","101.8470","","0.76%"
"08/03/2018","101.6837","102.3072","102.7526","100.7780","","-0.68%"
"08/02/2018","102.3815","100.9414","102.9605","99.3676","","1.92%"
"08/01/2018","100.4514","101.4907","101.6985","99.9615","","-1.60%"
"07/31/2018","102.0845","104.2076","104.2224","101.7282","","-1.95%"
"07/30/2018","104.1185","102.3518","104.5490","102.1439","","2.10%"
"07/27/2018","101.9806","103.1683","103.5543","101.4016","","-1.32%"
"07/26/2018","103.3465","103.1535","103.7919","102.4260","","0.45%"
"07/25/2018","102.8862","102.2627","103.4356","101.2828","","1.14%"
"07/24/2018","101.7282","100.6296","102.4557","100.3475","","0.93%"
"07/23/2018","100.7929","101.0453","102.8565","100.3920","","-0.54%"
"07/20/2018","101.3422","100.9117","102.2924","100.5257","","0.03%"
"07/19/2018","101.3125","100.5999","102.1142","98.9222","","0.72%"
"07/18/2018","100.5850","99.2489","100.7186","98.5659","","0.88%"
"07/17/2018","99.7091","99.7982","100.3623","98.5511","","0.13%"
"07/16/2018","99.5755","103.2871","103.3613","99.0707","","-4.12%"
"07/13/2018","103.8513","102.6487","104.7866","102.0994","","0.87%"
"07/12/2018","102.9605","102.8120","103.6434","101.1344","","0.71%"
"07/11/2018","102.2330","106.7166","107.3996","101.5946","","-5.10%"
"07/10/2018","107.7262","107.1769","108.3349","107.1026","","0.81%"
"07/09/2018","106.8651","106.6276","106.9839","105.6328","","0.57%"
"07/06/2018","106.2564","104.7124","106.4049","103.8216","","1.33%"
"07/05/2018","104.8608","105.9595","107.3550","104.4897","","-1.34%"
"07/03/2018","106.2861","107.1620","108.1419","104.6084","","-0.04%"
"07/02/2018","106.3306","106.2861","107.4887","105.8258","","-1.16%"
"06/29/2018","107.5777","106.0189","108.0677","106.0189","","0.91%"
"06/28/2018","106.6127","105.3656","107.3105","104.9944","","0.77%"
"06/27/2018","105.7962","102.9456","106.1079","102.8862","","2.86%"
"06/26/2018","102.8565","99.6349","102.9605","99.2043","","3.34%"
"06/25/2018","99.5309","99.2340","100.5850","99.2340","","-0.87%"
"06/22/2018","100.4069","97.3782","100.4960","97.0070","","4.27%"
"06/21/2018","96.2944","96.7992","97.3188","94.8988","","-0.58%"
"06/20/2018","96.8586","96.1905","97.8087","95.7154","","1.05%"
"06/19/2018","95.8490","96.6210","96.6210","94.8691","","-1.10%"
"06/18/2018","96.9179","93.5478","97.1258","93.5478","","1.37%"
"06/15/2018","95.6115","98.3729","98.5511","95.0473","","-2.82%"
"06/14/2018","98.3877","98.3135","98.9965","97.7048","","0.08%"
"06/13/2018","98.3135","97.4239","98.6694","97.1807","","0.38%"
"06/12/2018","97.9458","97.7770","98.4316","97.2438","","0.38%"
"06/11/2018","97.5785","96.9246","97.9336","95.8002","","0.54%"
"06/08/2018","97.0577","97.5159","97.7257","96.3365","","-0.32%"
"06/07/2018","97.3740","95.8237","97.5216","95.7351","","1.88%"
"06/06/2018","95.5727","97.0196","97.3888","94.9969","","-1.21%"
"06/05/2018","96.7391","96.1190","96.7686","94.8492","","1.19%"
"06/04/2018","95.6022","97.2559","97.4774","95.3808","","-1.61%"
"06/01/2018","97.1673","98.8062","99.4115","96.9901","","-1.83%"
"05/31/2018","98.9834","100.4156","100.7256","98.3928","","-1.72%"
"05/30/2018","100.7108","98.2304","101.0504","98.0827","","2.22%"
"05/29/2018","98.5256","98.6733","99.4115","97.3888","","-1.69%"
"05/25/2018","100.2236","104.3430","104.3578","99.6773","","-4.00%"
"05/24/2018","104.4020","105.7604","105.9228","104.1511","","-1.57%"
"05/23/2018","106.0705","106.3362","106.4101","105.1403","","-0.50%"
"05/22/2018","106.6020","107.1188","107.6208","106.3362","","-0.21%"
"05/21/2018","106.8235","106.2329","106.9859","105.3175","","1.37%"
"05/18/2018","105.3765","105.8638","106.0852","104.9779","","-0.28%"
"05/17/2018","105.6718","105.8933","106.8087","105.1993","","0.01%"
"05/16/2018","105.6571","104.9188","105.7604","104.4759","","0.27%"
"05/15/2018","105.3765","104.8598","106.2181","104.0772","","0.54%"
"05/14/2018","104.8155","104.0034","105.1403","103.7376","","0.44%"
"05/11/2018","104.3578","105.2584","105.6128","104.1215","","-0.88%"
"05/10/2018","105.2879","105.6866","105.9967","104.1215","","0.37%"
"05/09/2018","104.9041","104.1068","105.2289","103.9444","","3.02%"
"05/08/2018","101.8330","103.3242","103.7524","99.7807","","-2.34%"
"05/07/2018","104.2692","102.8960","104.3873","102.8960","","1.49%"
"05/04/2018","102.7336","100.7699","103.0585","100.3713","","1.93%"
"05/03/2018","100.7847","99.8988","101.0357","99.1163","","0.72%"
"05/02/2018","100.0612","99.3377","100.1645","98.6290","","0.95%"
"05/01/2018","99.1162","101.1833","101.4786","98.5847","","-1.97%"
"04/30/2018","101.1095","100.1202","102.2021","99.1015","","0.74%"
"04/27/2018","100.3713","100.2089","100.7256","99.7364","","-0.15%"
"04/26/2018","100.5189","100.7551","101.3753","99.9283","","0.24%"
"04/25/2018","100.2827","99.6330","100.4156","98.9243","","0.52%"
"04/24/2018","99.7659","101.4343","102.0988","99.5444","","-1.31%"
"04/23/2018","101.0947","100.6075","101.3162","98.9686","","0.43%"
"04/20/2018","100.6665","100.5632","100.9323","99.3230","","0.15%"
"04/19/2018","100.5189","100.9176","102.2021","100.0612","","-0.10%"
"04/18/2018","100.6223","98.2156","100.6813","98.2156","","2.88%"
"04/17/2018","97.8022","97.7284","98.0975","96.5767","","0.46%"
"04/16/2018","97.3592","98.1565","98.3337","97.1525","","-1.58%"
"04/13/2018","98.9243","97.8908","99.2934","97.7726","","0.63%"
"04/12/2018","98.3042","97.9592","98.7199","96.9213","","0.24%"
"04/11/2018","98.0653","95.8741","98.7545","95.6561","","1.97%"
"04/10/2018","96.1715","93.2264","96.2304","93.1499","","3.19%"
"04/09/2018","93.2029","91.4325","93.4646","91.3061","","2.17%"
"04/06/2018","91.2208","92.7642","93.5873","90.8681","","-2.33%"
"04/05/2018","93.3962","93.4697","94.2341","92.7201","","0.27%"
"04/04/2018","93.1464","93.0729","93.3669","91.2355","","-0.22%"
"04/03/2018","93.3522","92.8377","93.7049","92.6466","","0.79%"
"04/02/2018","92.6172","95.8657","96.1449","92.5437","","-2.97%"
"03/29/2018","95.4541","94.9984","95.8951","94.3223","","0.87%"
"03/28/2018","94.6309","95.3365","95.7187","93.7049","","-1.33%"
"03/27/2018","95.9097","96.6447","97.5707","95.7187","","-0.46%"
"03/26/2018","96.3507","97.1151","97.1592","95.6746","","-0.50%"
"03/23/2018","96.8358","95.6305","96.8946","94.6604","","2.46%"
"03/22/2018","94.5134","95.9245","95.9979","94.4252","","-1.33%"
"03/21/2018","95.7922","93.8225","95.9979","93.4550","","2.57%"
"03/20/2018","93.3962","91.6177","94.0136","91.5589","","2.27%"
"03/19/2018","91.3237","91.2943","91.7647","90.3683","","-0.45%"
"03/16/2018","91.7353","90.0596","91.9999","89.8832","","1.89%"
"03/15/2018","90.0302","89.7950","90.5153","89.4864","","0.38%"
"03/14/2018","89.6921","89.3247","90.1331","88.4868","","0.44%"
"03/13/2018","89.2953","89.8979","91.0591","88.6485","","-0.95%"
"03/12/2018","90.1478","91.3531","91.3825","89.1777","","-0.95%"
"03/09/2018","91.0150","88.4868","91.0738","88.3252","","3.10%"
"03/08/2018","88.2811","89.8979","89.9714","88.0900","","-1.57%"
"03/07/2018","89.6921","91.0444","91.7794","88.9866","","-2.29%"
"03/06/2018","91.7941","91.8676","92.6760","91.2061","","0.10%"
"03/05/2018","91.7059","90.1184","92.0146","89.6481","","2.13%"
"03/02/2018","89.7950","89.3247","90.1037","88.2370","","0.48%"
"03/01/2018","89.3688","90.3977","90.5888","88.2370","","-1.09%"
"02/28/2018","90.3536","91.9411","92.9847","90.2066","","-2.27%"
"02/27/2018","92.4555","93.6608","93.7343","92.0293","","-1.36%"
"02/26/2018","93.7343","93.5285","94.1459","92.5143","","0.57%"
"02/23/2018","93.2052","92.0734","93.3815","91.3825","","1.29%"
"02/22/2018","92.0146","89.4423","92.3673","89.3982","","1.76%"
"02/21/2018","90.4271","89.8391","90.6476","89.2806","","-0.06%"
"02/20/2018","90.4859","90.8534","91.3384","89.9861","","0.59%"
"02/16/2018","89.9567","89.9567","90.4124","88.8249","","0.69%"
"02/15/2018","89.3394","89.4717","89.8979","87.2227","","0.85%"
"02/14/2018","88.5897","86.3849","88.6191","85.1208","","2.59%"
"02/13/2018","86.3555","86.9308","87.0160","85.1902","","-0.01%"
"02/12/2018","86.3614","87.2491","88.4972","86.3321","","0.12%"
"02/09/2018","86.2559","88.1510","88.5838","84.6825","","-3.20%"
"02/08/2018","89.1073","89.7584","90.4240","88.3512","","-1.02%"
"02/07/2018","90.0211","93.1826","93.2408","89.2344","","-2.52%"
"02/06/2018","92.3521","92.3667","93.6342","91.9588","","-1.18%"
"02/05/2018","93.4594","94.2024","95.2513","92.6726","","-1.99%"
"02/02/2018","95.3533","96.3295","96.5043","93.9402","","-0.53%"
"02/01/2018","95.8632","94.3626","95.8778","94.1878","","1.65%"
"01/31/2018","94.3044","93.1243","94.3481","93.0369","","0.36%"
"01/30/2018","93.9693","94.9891","95.0182","93.4157","","-1.62%"
"01/29/2018","95.5136","96.6354","96.7519","94.7123","","-0.88%"
"01/26/2018","96.3586","95.2805","96.6354","95.1202","","0.96%"
"01/25/2018","95.4407","96.3586","97.0725","95.3242","","-0.15%"
"01/24/2018","95.5864","93.7945","95.7175","93.7799","","1.77%"
"01/23/2018","93.9256","93.0952","94.2024","92.8038","","1.42%"
"01/22/2018","92.6144","92.5415","93.3719","91.8714","","0.41%"
"01/19/2018","92.2356","91.7257","92.7892","91.6674","","-0.91%"
"01/18/2018","93.0806","93.5031","93.5176","92.4395","","-0.05%"
"01/17/2018","93.1243","92.8621","93.4302","92.1627","","0.39%"
"01/16/2018","92.7601","93.9110","93.9547","92.3084","","-0.87%"
"01/12/2018","93.5759","92.5998","93.6196","91.7548","","0.86%"
"01/11/2018","92.7746","92.3667","93.9256","92.1919","","0.41%"
"01/10/2018","92.3958","92.3521","92.5561","91.7402","","0.87%"
"01/09/2018","91.5946","90.6330","91.9733","90.0065","","1.86%"
"01/08/2018","89.9191","89.7443","90.1668","89.3947","","0.50%"
"01/05/2018","89.4675","90.1231","90.2542","89.0159","","-0.79%"
"01/04/2018","90.1814","89.9483","90.3999","89.6132","","0.57%"
"01/03/2018","89.6715","87.9378","89.7152","87.8212","","1.94%"
"01/02/2018","87.9669","88.3603","88.5060","87.6464","","-0.10%"
"12/29/2017","88.0543","87.7338","88.1563","87.3987","","0.95%"
"12/28/2017","87.2239","87.1365","87.3113","86.6848","","0.30%"
"12/27/2017","86.9616","87.0491","87.3404","86.4663","","-0.52%"
"12/26/2017","87.4133","85.3154","87.4570","85.0677","","2.49%"
"12/22/2017","85.2862","84.7909","85.3154","84.3975","","0.24%"
"12/21/2017","85.0823","84.6306","85.1114","84.0479","","0.46%"
"12/20/2017","84.6889","84.1498","84.7035","83.8294","","0.96%"
"12/19/2017","83.8876","83.5525","84.0624","83.4943","","0.61%"
"12/18/2017","83.3777","83.4360","84.0770","82.8678","","-0.02%"
"12/15/2017","83.3923","83.2612","83.6545","82.9407","","0.40%"
"12/14/2017","83.0572","82.5618","83.1737","81.6877","","0.90%"
"12/13/2017","82.3142","83.7618","84.0502","82.2443","","-1.07%"
"12/12/2017","83.2055","84.8540","85.2793","82.8297","","-1.53%"
"12/11/2017","84.4958","83.1965","84.5220","82.9839","","1.06%"
"12/08/2017","83.6073","82.5290","84.1784","82.4241","","1.19%"
"12/07/2017","82.6223","81.8061","82.7243","81.3543","","1.30%"
"12/06/2017","81.5583","83.6279","83.8903","81.4709","","-2.88%"
"12/05/2017","83.9777","83.8903","84.3858","83.1907","","0.26%"
"12/04/2017","83.7591","84.5024","84.5461","83.6716","","-1.52%"
"12/01/2017","85.0562","83.9340","85.7995","83.8611","","1.67%"
"11/30/2017","83.6571","83.6716","84.4587","83.0012","","0.17%"
"11/29/2017","83.5113","84.0506","84.9250","82.7535","","-1.19%"
"11/28/2017","84.5170","84.1672","84.6627","83.7154","","-0.21%"
"11/27/2017","84.6918","85.4643","85.6100","83.9340","","-1.42%"
"11/24/2017","85.9161","85.6100","85.9598","85.2603","","1.60%"
"11/22/2017","84.5607","84.1234","84.6044","83.5696","","2.09%"
"11/21/2017","82.8263","82.3454","83.3802","82.0976","","0.73%"
